-618704320
633784448
-626658496
625517568
-480774496
490778080
-487952544
483421696
-414360544
424188128
-422677312
415694144
-374044128
385312128
-384386208
374764768
-345791360
359534080
-358915392
346161280
-339370656
-114143144
340646144
-340203136
323664864
